813	108
814	111
815	106
816	106
817	101
818	100
819	100
820	100
821	104
822	100
823	100
824	117
825	101
826	108
827	119
828	120
829	124
830	125
831	125
832	125
833	125
834	125
835	124
836	121
837	121
838	116
839	111
840	104
841	108
842	107
843	106
844	103
845	100
846	101
847	100
848	101
849	106
850	112
851	106
852	106
853	113
854	116
855	121
856	124
857	125
858	125
859	125
860	124
861	125
862	125
863	124
864	123
865	121
866	114
867	108
868	107
869	106
870	107
871	106
872	101
873	101
874	100
875	101
876	108
877	100
878	112
879	100
880	113
881	109
882	121
883	122
884	124
885	124
886	125
887	125
888	124
889	125
890	125
891	124
892	122
893	119
894	114
895	108
896	106
897	107
898	107
899	104
900	100
901	101
902	103
903	100
904	112
905	101
906	106
907	114
908	117
909	119
910	123
911	123
912	125
913	125
914	125
915	125
916	124
917	124
918	125
919	124
920	122
921	122
922	115
923	109
924	107
925	107
926	107
927	105
928	103
929	101
930	101
931	111
932	107
933	113
934	101
935	115
936	118
937	121
938	122
939	125
940	125
941	125
942	125
943	125
944	124
945	122
946	120
947	115
948	110
949	108
950	108
951	107
952	100
953	100
954	112
955	101
956	113
957	120
958	122
959	123
960	125
961	125
962	125
963	125
964	125
965	125
966	125
967	125
968	124
969	124
970	122
971	120
972	114
973	110
974	107
975	106
976	106
977	105
978	106
979	113
980	113
981	100
982	108
983	107
984	119
985	121
986	124
987	125
988	125
989	125
990	124
991	125
992	125
993	125
994	125
995	125
996	124
997	123
998	122
999	120
1000	112
1001	108
1002	107
1003	107
1004	106
1005	109
1006	101
1007	113
1008	108
1009	114
1010	102
1011	117
1012	121
1013	123
1014	125
1015	125
1016	125
1017	125
1018	125
1019	125
1020	125
1021	125
1022	125
1023	124
1024	125
1026	123
1028	122
1030	118
1032	109
1034	107
1036	107
1038	107
1040	108
1042	109
1044	101
1046	113
1048	107
1050	102
1052	111
1054	115
1056	120
1058	124
1060	125
1062	125
1064	125
1066	125
1068	125
1070	125
1072	125
1074	125
1076	125
1078	125
1080	125
1082	125
1084	125
1086	125
1088	123
1090	121
1092	116
1094	107
1096	108
1098	106
1100	112
1102	118
1104	100
1106	107
1108	114
1110	119
1112	122
1114	123
1116	125
1118	125
1120	125
1122	124
1124	125
1126	125
1128	125
1130	125
1132	125
1134	125
1136	125
1138	125
1140	125
1142	125
1144	123
1146	122
1148	118
1150	112
1152	109
1154	116
1156	113
1158	119
1160	114
1162	114
1164	112
1166	119
1168	122
1170	124
1172	125
1174	125
1176	125
1178	125
1180	125
1182	125
1184	125
1186	125
1188	125
1190	125
1192	124
1194	125
1196	125
1198	125
1200	124
1202	124
1204	121
1206	120
1208	117
1210	119
1212	119
1214	108
1216	120
1218	119
1220	120
1222	125
1224	125
1226	125
1228	125
1230	125
1232	125
1234	125
1236	125
1238	125
1240	125
1242	124
1244	123
1246	122
1248	119
1250	120
1252	108
1254	115
1256	113
1258	117
1260	121
1262	123
1264	124
1266	125
1268	124
1270	125
1272	125
1274	125
1276	125
1278	125
1280	125
1282	125
1284	125
1286	125
1288	125
1290	125
1292	125
1294	125
1296	125
1298	124
1300	125
1302	131
1304	116
1306	123
1308	120
1310	115
1312	120
1314	126
1316	126
1318	126
1320	125
1322	125
1324	125
1326	125
1328	125
1330	124
1332	125
1334	124
1336	125
1338	125
1340	125
1342	125
1344	125
1346	125
1348	125
1350	125
1352	125
1354	134
1356	123
1358	121
1360	128
1362	123
1364	121
1366	128
1368	129
1370	128
1372	126
1374	125
1376	125
1378	125
1380	125
1382	125
1384	125
1386	125
1388	125
1390	125
1392	125
1394	125
1396	125
1398	125
1400	125
1402	125
1404	125
1406	125
1408	128
1410	125
1412	136
1414	135
1416	119
1418	127
1420	127
1422	129
1424	130
1426	100
1428	100
1430	101
1432	96
1434	100
1436	101
1438	100
1440	101
1442	99
1444	101
1446	101
1448	97
1450	99
1452	98
1454	100
1456	99
1458	99
1460	98
1462	100
1464	100
1466	100
1468	101
1470	100
1472	100
1474	100
1476	100
1478	100
1480	100
1482	100
1484	100
1486	100
1488	101
1490	100
1492	104
1494	102
1496	99
1498	98
1500	94
1502	100
1504	101
1506	101
1508	100
1510	100
1512	99
1514	101
1516	100
1518	100
1520	97
1522	101
1524	100
1526	100
1528	100
1530	100
1532	100
1534	100
1536	101
1538	100
1540	100
1542	100
1544	100
1546	100
1548	101
1550	101
1552	101
1554	101
1556	99
1558	99
1560	100
1562	97
1564	103
1566	99
1568	100
1570	100
1572	99
1574	102
1576	99
1578	99
1580	100
1582	100
1584	100
1586	100
1588	100
1590	100
1592	101
1594	99
1596	96
1598	99
1600	95
1602	100
1604	96
1606	102
1608	102
1610	97
1612	96
1614	98
1616	99
1618	101
1620	101
1622	100
1624	100
1626	100
1628	100
1630	100
1632	100
1634	100
1636	100
1638	100
1640	100
1642	100
1644	100
1646	100
1648	100
1650	100
1652	98
1654	98
1656	101
1658	101
1660	100
1662	100
1664	101
1666	97
1668	101
1670	99
1672	95
1674	98
1676	98
1678	101
1680	99
1682	98
1684	101
1686	100
1688	100
1690	100
1692	100
1694	100
1696	100
1698	100
1700	100
1702	100
1704	100
1706	100
1708	101
1710	99
1712	98
1714	100
1716	100
1718	103
1720	100
1722	103
1724	100
1726	102
1728	97
1730	100
1732	99
1734	101
1736	103
1738	101
1740	101
1742	101
1744	100
1746	100
1748	100
1750	100
1752	100
1754	101
1756	100
1758	100
1760	100
1762	100
1764	100
1766	102
1768	103
1770	98
1772	101
1774	103
1776	100
1778	104
1780	96
1782	101
1784	99
1786	103
1788	102
1790	102
1792	98
1794	102
1796	102
1798	100
1800	100
1802	100
1804	100
1806	100
1808	100
1810	100
1812	100
1814	100
1816	100
1818	101
1820	100
1822	102
1824	100
1826	99
1828	99
1830	104
1832	103
1834	104
1836	104
1838	104
1840	100
1842	105
1844	101
1846	103
1848	103
1850	102
1852	102
1854	102
1856	101
1858	100
1860	100
1862	100
1864	101
1866	100
1868	101
1870	100
1872	100
1874	100
1876	100
1878	100
1880	100
1882	101
1884	104
1886	106
1888	102
1890	101
1892	106
1894	105
1896	103
1898	106
1900	106
1902	104
1904	104
1906	105
1908	104
1910	102
1912	103
1914	101
1916	100
1918	101
1920	100
1922	100
1924	100
1926	100
1928	100
1930	100
1932	100
1934	100
1936	100
1938	101
1940	100
1942	101
1944	100
1946	105
1948	103
1950	106
1952	107
1954	106
1956	104
1958	105
1960	105
1962	103
1964	106
1966	105
1968	102
1970	101
1972	101
1974	100
1976	100
1978	100
1980	100
1982	100
1984	101
1986	101
1988	101
1990	101
1992	101
1994	101
1996	102
1998	100
2000	105
2002	109
2004	105
2006	104
2008	105
2010	105
2012	106
2014	106
2016	108
2018	106
2020	104
2022	102
2024	103
2026	103
2028	102
2030	100
2032	101
2034	101
2036	101
2038	100
2040	101
2042	100
2044	101
2046	100
2048	100
2052	101
2056	101
2060	105
2064	106
2068	102
2072	109
2076	107
2080	108
2084	107
2088	107
2092	108
2096	104
2100	108
2104	107
2108	109
2112	105
2116	105
2120	101
2124	103
2128	101
2132	102
2136	100
2140	100
2144	100
2148	100
2152	100
2156	101
2160	100
2164	100
2168	106
2172	108
2176	107
2180	108
2184	109
2188	111
2192	108
2196	107
2200	107
2204	112
2208	108
2212	106
2216	104
2220	102
2224	101
2228	100
2232	100
2236	101
2240	101
2244	101
2248	100
2252	101
2256	101
2260	102
2264	103
2268	101
2272	101
2276	107
2280	103
2284	109
2288	110
2292	112
2296	108
2300	111
2304	112
2308	111
2312	109
2316	112
2320	110
2324	111
2328	107
2332	105
2336	104
2340	101
2344	101
2348	102
2352	102
2356	101
2360	101
2364	101
2368	101
2372	100
2376	102
2380	101
2384	101
2388	101
2392	103
2396	107
2400	109
2404	111
2408	107
2412	112
2416	108
2420	111
2424	113
2428	113
2432	112
2436	114
2440	107
2444	112
2448	113
2452	109
2456	103
2460	101
2464	100
2468	103
2472	101
2476	101
2480	101
2484	101
2488	100
2492	101
2496	105
2500	101
2504	107
2508	103
2512	111
2516	112
2520	111
2524	108
2528	113
2532	112
2536	116
2540	116
2544	114
2548	115
2552	112
2556	113
2560	113
2564	111
2568	109
2572	109
2576	102
2580	102
2584	101
2588	104
2592	101
2596	100
2600	101
2604	104
2608	101
2612	101
2616	106
2620	108
2624	112
2628	112
2632	116
2636	115
2640	115
2644	117
2648	113
2652	114
2656	112
2660	114
2664	111
2668	106
2672	102
2676	102
2680	102
2684	103
2688	102
2692	102
2696	101
2700	101
2704	101
2708	101
2712	101
2716	103
2720	109
2724	112
2728	112
2732	113
2736	117
2740	118
2744	113
2748	118
2752	115
2756	114
2760	117
2764	114
2768	115
2772	113
2776	113
2780	111
2784	108
2788	103
2792	101
2796	104
2800	102
2804	105
2808	101
2812	107
2816	106
2820	106
2824	102
2828	104
2832	108
2836	112
2840	111
2844	116
2848	114
2852	118
2856	118
2860	119
2864	118
2868	117
2872	118
2876	124
2880	126
2884	119
2888	124
2892	118
2896	121
2900	114
2904	118
2908	123
2912	116
2916	116
2920	123
2924	121
2928	120
2932	121
2936	125
2940	105
2944	126
2948	111
2952	129
2956	116
2960	111
2964	116
2968	129
2972	128
2976	119
2980	128
2984	123
2988	127
2992	130
2996	129
3000	118
3004	128
3008	122
3012	115
3016	127
3020	114
3024	119
3028	118
3032	119
3036	126
3040	102
3044	111
3048	103
3052	111
3056	104
3060	109
3064	104
3068	109
3072	131
3076	131
3080	114
3084	117
3088	129
3092	127
3096	127
3100	128
3104	125
3108	127
3112	124
3116	127
3120	121
3124	128
3128	117
3132	122
3136	113
3140	121
3144	112
3148	126
3152	104
3156	105
3160	114
3164	102
3168	114
3172	124
3176	127
3180	109
3184	131
3188	117
3192	115
3196	129
3200	129
3204	122
3208	121
3212	122
3216	129
3220	129
3224	126
3228	127
3232	127
3236	126
3240	124
3244	120
3248	119
3252	125
3256	112
3260	121
3264	106
3268	125
3272	126
3276	121
3280	117
3284	126
3288	126
3292	131
3296	111
3300	105
3304	117
3308	116
3312	116
3316	120
3320	130
3324	129
3328	126
3332	128
3336	129
3340	127
3344	121
3348	125
3352	115
3356	127
3360	126
3364	127
3368	111
3372	121
3376	131
3380	118
3384	111
3388	131
3392	132
3396	132
3400	130
3404	128
3408	127
3412	129
3416	128
3420	125
3424	127
3428	129
3432	126
3436	120
3440	125
3444	126
3448	116
3452	131
3456	124
3460	129
3464	117
3468	130
3472	130
3476	133
3480	102
3484	133
3488	135
3492	115
3496	131
3500	120
3504	120
3508	123
3512	124
3516	126
3520	129
3524	132
3528	129
3532	129
3536	127
3540	130
3544	123
3548	129
3552	132
3556	127
3560	129
3564	129
3568	121
3572	131
3576	117
3580	135
3584	121
3588	131
3592	112
3596	121
3600	136
3604	119
3608	123
3612	119
3616	121
3620	132
3624	131
3628	129
3632	127
3636	132
3640	128
3644	131
3648	127
3652	129
3656	130
3660	128
3664	133
3668	124
3672	125
3676	122
3680	128
3684	120
3688	116
3692	114
3696	127
3700	112
3704	125
3708	127
3712	114
3716	136
3720	136
3724	135
3728	133
3732	133
3736	134
3740	133
3744	128
3748	129
3752	127
3756	129
3760	131
3764	132
3768	129
3772	129
3776	131
3780	134
3784	128
3788	123
3792	126
3796	126
3800	115
3804	128
3808	127
3812	133
3816	136
3820	114
3824	138
3828	122
3832	128
3836	140
3840	116
3844	127
3848	134
3852	136
3856	131
3860	129
3864	128
3868	129
3872	132
3876	131
3880	128
3884	130
3888	131
3892	132
3896	131
3900	127
3904	130
3908	127
3912	134
3916	123
3920	129
3924	135
3928	128
3932	118
3936	117
3940	142
3944	132
3948	124
3952	138
3956	139
3960	136
3964	131
3968	132
3972	132
3976	127
3980	130
3984	130
3988	129
3992	129
3996	132
4000	132
4004	132
4008	130
4012	133
4016	132
4020	136
4024	128
4028	131
4032	121
4036	130
4040	138
4044	142
4048	121
4052	132
4056	123
4060	130
4064	123
4068	134
4072	135
4076	135
4080	134
4084	132
4088	131
4092	131
4096	131
4104	136
4112	131
4120	137
4128	135
4136	128
4144	128
4152	131
4160	120
4168	143
4176	144
4184	143
4192	143
4200	126
4208	139
4216	138
4224	136
4232	133
4240	133
4248	137
4256	132
4264	135
4272	133
4280	135
4288	132
4296	134
4304	131
4312	131
4320	131
4328	143
4336	148
4344	141
4352	140
4360	136
4368	137
4376	138
4384	136
4392	142
4400	139
4408	140
4416	136
4424	140
4432	141
4440	133
4448	140
4456	138
4464	146
4472	139
4480	139
4488	141
4496	138
4504	139
4512	138
4520	136
4528	140
4536	146
4544	146
4552	145
4560	145
4568	143
4576	139
4584	140
4592	141
4600	141
4608	146
4616	146
4624	140
4632	137
4640	144
4648	138
4656	140
4664	139
4672	140
4680	143
4688	144
4696	142
4704	142
4712	140
4720	142
4728	141
4736	137
4744	139
4752	140
4760	141
4768	141
4776	142
4784	145
4792	146
4800	140
4808	146
4816	138
4824	141
4832	144
4840	136
4848	142
4856	146
4864	143
4872	147
4880	140
4888	143
4896	146
4904	146
4912	144
4920	145
4928	142
4936	142
4944	139
4952	143
4960	139
4968	140
4976	142
4984	144
4992	145
5000	139
5008	145
5016	147
5024	140
5032	146
5040	148
5048	140
5056	140
5064	144
5072	142
5080	143
5088	143
5096	145
5104	146
5112	144
5120	147
5128	142
5136	146
5144	147
5152	143
5160	141
5168	142
5176	140
5184	137
5192	140
5200	144
5208	144
5216	143
5224	143
5232	144
5240	147
5248	143
5256	146
5264	140
5272	146
5280	146
5288	142
5296	2984
5304	1277
5312	142
5320	286
5328	239
5336	267
5344	211
5352	140
5360	141
5368	144
5376	145
5384	145
5392	148
5400	144
5408	149
5416	146
5424	150
5432	143
5440	144
5448	149
5456	148
5464	145
5472	146
5480	146
5488	147
5496	146
5504	143
5512	141
5520	145
5528	137
5536	145
5544	143
5552	142
5560	143
5568	146
5576	145
5584	148
5592	145
5600	145
5608	145
5616	149
5624	143
5632	150
5640	150
5648	148
5656	145
5664	147
5672	146
5680	148
5688	149
5696	148
5704	150
5712	147
5720	149
5728	144
5736	146
5744	147
5752	140
5760	148
5768	211
5776	147
5784	151
5792	150
5800	151
5808	149
5816	146
5824	153
5832	159
5840	146
5848	154
5856	151
5864	149
5872	152
5880	147
5888	150
5896	149
5904	151
5912	149
5920	148
5928	151
5936	150
5944	150
5952	150
5960	150
5968	148
5976	149
5984	148
5992	147
6000	148
6008	150
6016	150
6024	150
6032	149
6040	146
6048	158
6056	144
6064	149
6072	147
6080	152
6088	153
6096	149
6104	151
6112	150
6120	150
6128	149
6136	149
6144	150
6152	151
6160	151
6168	151
6176	150
6184	150
6192	151
6200	150
6208	149
6216	149
6224	151
6232	151
6240	153
6248	153
6256	152
6264	148
6272	150
6280	150
6288	153
6296	151
6304	152
6312	149
6320	152
6328	148
6336	150
6344	151
6352	152
6360	151
6368	150
6376	153
6384	153
6392	151
6400	151
6408	151
6416	150
6424	151
6432	151
6440	152
6448	151
6456	153
6464	152
6472	151
6480	151
6488	155
6496	155
6504	155
6512	158
6520	155
6528	154
6536	152
6544	154
6552	152
6560	152
6568	151
6576	153
6584	152
6592	152
6600	152
6608	153
6616	151
6624	151
6632	153
6640	151
6648	154
6656	152
6664	153
6672	151
6680	151
6688	160
6696	160
6704	151
6712	152
6720	155
6728	158
6736	153
6744	158
6752	878
6760	157
6768	780
6776	152
6784	175
6792	154
6800	153
6808	154
6816	156
6824	152
6832	157
6840	155
6848	158
6856	159
6864	158
6872	155
6880	154
6888	150
6896	154
6904	155
6912	154
6920	154
6928	151
6936	153
6944	152
6952	152
6960	152
6968	154
6976	154
6984	151
6992	153
7000	154
7008	157
7016	157
7024	156
7032	156
7040	153
7048	160
7056	158
7064	156
7072	156
7080	157
7088	161
7096	162
7104	156
7112	156
7120	158
7128	157
7136	155
7144	155
7152	157
7160	155
7168	152
7176	153
7184	152
7192	155
7200	152
7208	154
7216	177
7224	157
7232	158
7240	156
7248	160
7256	155
7264	158
7272	155
7280	155
7288	156
7296	157
7304	154
7312	162
7320	160
7328	158
7336	161
7344	162
7352	163
7360	161
7368	162
7376	164
7384	161
7392	162
7400	160
7408	162
7416	162
7424	161
7432	161
7440	161
7448	157
7456	156
7464	157
7472	154
7480	160
7488	156
7496	156
7504	162
7512	157
7520	156
7528	161
7536	160
7544	164
7552	162
7560	163
7568	163
7576	164
7584	164
7592	163
7600	162
7608	164
7616	162
7624	161
7632	162
7640	163
7648	163
7656	160
7664	161
7672	162
7680	161
7688	157
7696	160
7704	161
7712	156
7720	157
7728	155
7736	162
7744	156
7752	161
7760	159
7768	162
7776	164
7784	163
7792	165
7800	167
7808	166
7816	165
7824	165
7832	165
7840	164
7848	164
7856	166
7864	166
7872	163
7880	164
7888	163
7896	162
7904	165
7912	157
7920	155
7928	163
7936	160
7944	163
7952	162
7960	163
7968	162
7976	160
7984	162
7992	164
8000	165
8008	166
8016	166
8024	164
8032	168
8040	168
8048	167
8056	166
8064	167
8072	167
8080	167
8088	166
8096	164
8104	165
8112	166
8120	167
8128	168
8136	164
8144	161
8152	162
8160	167
8168	167
8176	165
8184	165
8192	164
8208	165
8224	168
8240	167
8256	168
8272	169
8288	167
8304	167
8320	168
8336	167
8352	166
8368	167
8384	166
8400	169
8416	166
8432	170
8448	170
8464	167
8480	167
8496	167
8512	168
8528	159
8544	168
8560	168
8576	168
8592	169
8608	169
8624	169
8640	171
8656	170
8672	172
8688	172
8704	173
8720	171
8736	171
8752	170
8768	173
8784	169
8800	171
8816	168
8832	170
8848	170
8864	171
8880	171
8896	169
8912	171
8928	166
8944	170
8960	166
8976	169
8992	172
9008	173
9024	173
9040	172
9056	172
9072	173
9088	172
9104	172
9120	173
9136	172
9152	172
9168	172
9184	173
9200	173
9216	172
9232	172
9248	170
9264	173
9280	174
9296	175
9312	174
9328	173
9344	173
9360	173
9376	240
9392	244
9408	244
9424	243
9440	249
9456	250
9472	247
9488	244
9504	251
9520	250
9536	250
9552	259
9568	252
9584	250
9600	251
9616	250
9632	251
9648	250
9664	251
9680	250
9696	250
9712	251
9728	250
9744	251
9760	251
9776	251
9792	251
9808	250
9824	250
9840	252
9856	251
9872	251
9888	251
9904	251
9920	251
9936	252
9952	251
9968	251
9984	251
10000	251
10016	251
10032	251
10048	251
10064	251
10080	251
10096	250
10112	251
10128	277
10144	274
10160	276
10176	275
10192	275
10208	275
10224	278
10240	276
10256	274
10272	277
10288	279
10304	277
10320	275
10336	277
10352	280
10368	277
10384	272
10400	275
10416	281
10432	279
10448	278
10464	279
10480	279
10496	275
10512	277
10528	278
10544	279
10560	280
10576	282
10592	281
10608	277
10624	278
10640	281
10656	279
10672	280
10688	277
10704	277
10720	279
10736	280
10752	277
10768	279
10784	274
10800	278
10816	282
10832	277
10848	276
10864	283
10880	283
10896	282
10912	280
10928	281
10944	283
10960	281
10976	283
10992	282
11008	280
11024	282
11040	280
11056	285
11072	283
11088	369
11104	279
11120	282
11136	280
11152	279
11168	281
11184	285
11200	283
11216	277
11232	283
11248	284
11264	282
11280	280
11296	280
11312	284
11328	279
11344	284
11360	281
11376	282
11392	281
11408	280
11424	278
11440	282
11456	283
11472	282
11488	280
11504	281
11520	284
11536	282
11552	293
11568	283
11584	296
11600	279
11616	277
11632	282
11648	302
11664	293
11680	285
11696	279
11712	285
11728	280
11744	279
11760	282
11776	278
11792	282
11808	285
11824	281
11840	281
11856	280
11872	281
11888	281
11904	307
11920	281
11936	283
11952	286
11968	281
11984	283
12000	296
12016	279
12032	285
12048	286
12064	294
12080	297
12096	307
12112	277
12128	277
12144	281
12160	283
12176	308
12192	286
12208	281
12224	291
12240	286
12256	279
12272	304
12288	290
12304	298
12320	282
12336	278
12352	290
12368	278
12384	281
12400	281
12416	288
12432	280
12448	298
12464	302
12480	310
12496	280
12512	282
12528	302
12544	304
12560	306
12576	278
12592	279
12608	301
12624	286
12640	283
12656	280
12672	286
12688	280
12704	286
12720	313
12736	279
12752	281
12768	307
12784	294
12800	304
12816	285
12832	280
12848	316
12864	302
12880	289
12896	286
12912	328
12928	294
12944	281
12960	312
12976	294
12992	335
13008	298
13024	320
13040	292
13056	319
13072	282
13088	307
13104	285
13120	283
13136	290
13152	293
13168	325
13184	281
13200	310
13216	284
13232	286
13248	284
13264	301
13280	309
13296	286
13312	285
13328	316
13344	309
13360	287
13376	298
13392	292
13408	319
13424	300
13440	284
13456	320
13472	304
13488	332
13504	312
13520	303
13536	293
13552	321
13568	288
13584	296
13600	286
13616	311
13632	322
13648	287
13664	324
13680	313
13696	334
13712	319
13728	288
13744	287
13760	340
13776	297
13792	284
13808	322
13824	339
13840	328
13856	288
13872	335
13888	297
13904	286
13920	294
13936	285
13952	290
13968	332
13984	286
14000	338
14016	290
14032	297
14048	348
14064	290
14080	288
14096	340
14112	332
14128	291
14144	330
14160	327
14176	307
14192	311
14208	294
14224	338
14240	342
14256	356
14272	321
14288	330
14304	321
14320	289
14336	330
14352	287
14368	288
14384	288
14400	330
14416	347
14432	288
14448	316
14464	299
14480	311
14496	298
14512	295
14528	328
14544	319
14560	338
14576	341
14592	326
14608	313
14624	334
14640	320
14656	315
14672	318
14688	314
14704	361
14720	352
14736	296
14752	307
14768	325
14784	363
14800	340
14816	363
14832	301
14848	326
14864	366
14880	323
14896	341
14912	359
14928	356
14944	334
14960	337
14976	371
14992	319
15008	287
15024	344
15040	322
15056	366
15072	346
15088	317
15104	301
15120	330
15136	345
15152	324
15168	346
15184	352
15200	327
